前台文员,深圳嘉里盐田港物流有限公司,3.3-4千/月
装配PIE技术员/工程师,深圳市标品电子科技有限公司,4.5-6千/月
招聘主管,广东猪兼强互联网科技有限公司,0.8-1万/月
会计（深圳202）,深圳市金斧子资本管理有限公司,1-1.5万/月
商务助理/商务文员,深圳市网新新思软件有限公司,4.5-6千/月
业务助理（融资租赁、金融市场、产融）,海南国际旅游产业融资租赁股份有限公司,5.5-8千/月
网站建设 网站维护工程师,深圳市爱派赛科技有限公司,0.8-1万/月
采购工程师,深圳市联新移动医疗科技有限公司,0.8-1.3万/月
急招文员/行政/人事,深圳市易多多信息咨询有限公司,4-6千/月
高级招聘专员/招聘专员,深圳前海帕拓逊网络技术有限公司,6-8千/月
报关员,深圳市前海先歌后益商贸有限公司,4.5-6千/月
电商出纳/财务助理,深圳市华诺视听科技有限公司,4.5-6千/月
绩效专员,深圳市广通软件有限公司,5-7千/月
诚聘销售专员/导师带教 不降薪不裁员,深圳市乐有家控股集团有限公司,6-8千/月
阿里国际站运营主管,深圳市普新环境资源技术有限公司,0.8-1万/月
招聘专员,深圳合富辉煌房地产顾问有限公司,4.5-6千/月
报价文员,深圳市联讯实业有限公司,3.5-5.5千/月
招聘专员/可提供住宿/大小周,深圳爱华国际教育科技有限公司,6-8千/月
人事行政专员,鑫伯乐（深圳）企业服务有限公司,4-6千/月
行政文员,深圳市宝安区宝利芳泳衣有限公司,3-4.5千/月
运营主管/外贸销售主管,深圳市欧凯奇科技有限公司,1.2-2.4万/月
医美现场咨询师,深圳铭医医疗美容医院有限公司,2-2.5万/月
文员（双休）,五谷磨房食品集团有限公司,4.5-6千/月
销售支持（DCC呼出与呼入）,深圳市奥羽汽车销售服务有限公司,0.6-1.5万/月
店铺开发主管,广东顶誉食品有限公司,1-1.5万/月
导购员,深圳市汇进百富服装有限公司,3-4.5千/月
前台兼行政人事专员,深圳市冠群电子有限公司,4-6千/月
百货营运经理,深圳市百佳华百货有限公司,0.8-1.5万/月
PMC,深圳市罗丹贝尔科技有限公司,6-8千/月
会计,广东杰科律师事务所,4.5-6千/月
会计,深圳市中建南方环境股份有限公司,6-8千/月
行政助理,深圳市宝坚电子技术有限公司,3-4.5千/月
医疗顾问,深圳市泰德佳儿健康管理有限公司,0.8-1万/月
商品专员,深圳市百宝汇黄金珠宝有限公司,4-6千/月
PQE工程师,创维液晶器件（深圳）有限公司,0.7-1.2万/月
仓库运营,深圳市美欧商贸有限公司,5-9千/月
商务经理,银基贸易发展（深圳）有限公司,0.9-1.2万/月
培训岗,太平养老保险股份有限公司深圳分公司,0.8-1万/月
KA主管,广东华隆文具有限公司,6-8千/月
财务会计,深圳市盛康文化产业投资有限公司,4.5-6千/月
生产文员,深圳市焯雅科技有限公司,3-4.5千/月
课程顾问（宝安）,深圳市关键词教育培训中心,1-1.5万/月
天猫运营助理,深圳市国鸣健康管理有限公司,4.5-6千/月
高级Java开发工程师,深圳市全民点游科技有限公司,1.5-3万/月
招聘专员,深圳市裕鹏集装箱服务有限公司,4-6千/月
运营推广,深圳九河互联信息技术有限公司,0.8-1万/月
海外网络推广,海曼电商（深圳）有限公司,0.8-1.5万/月
文员,深圳市极客联盟网络科技有限公司,4.5-6千/月
客服专员,深圳市补优优网络科技有限公司,4.5-6千/月
跨境电商运营专员/助理,深圳市亿配电子商务有限公司,3.5-6千/月
采购/开发专员,深圳卓熠科电子有限公司,0.8-1.5万/月
工程造价师,深圳霖宇消防科技有限公司,1.5-2万/月
风控经理（消费分期）,深圳美美网络科技有限公司,0.8-1万/月
工程经理（超甲写字楼/深圳南宁可选）,深圳吉祥物业服务有限公司,15-25万/年
财务助理,深圳市华阳新材料科技有限公司,6-8千/月
培训专员,深圳市乐的文化有限公司,0.6-1万/月
活动客服助理,深圳市盛世九州展览有限公司,140元/天
销售主管/销售经理,深圳市易橙网络技术有限公司,1-1.5万/月
建筑工地仓管员/仓库管理员,深圳市中光建设工程有限公司,4-6千/月
SEM专员/主管,深圳市云领天下科技有限公司,0.9-1.5万/月
培训师助理,深圳市百年盛世营销管理咨询有限公司,4-7千/月
资产管理数据专员,深圳安仕德资产管理有限公司,4-5千/月
行政文员,深圳懒人自动化机械有限公司,3.5-5千/月
运营经理,深圳市海石集团有限公司,1-1.5万/月
天猫淘宝客服主管,深圳市诺众电子有限公司,5-8千/月
会计,深圳市宏昌裕电子有限公司,3-6千/月
人事助理,深圳品誉企业管理咨询有限公司,4.5-6千/月
微信运营专员,深圳市鼎游信息技术有限公司,0.6-1.4万/月
国内1688运营专员,深圳市乐诗雅实业有限公司,5-8千/月
数据分析专员（正式编制+待遇从优）,中国太平洋财产保险股份有限公司深圳市福田支公司,5-7千/月
生产文员,深圳市泰嘉电子有限公司,3.5-4千/月
专卖店店员,深圳市恒康达国际食品股份有限公司,4.5-6千/月
采购工程师,迈高精细高新材料（深圳）有限公司,6-8千/月
财务会计专员,深圳市泰成兴电子科技有限公司,3-4.5千/月
生产文员,深圳市柏雷诺有限公司,3-4.5千/月
品质主管,深圳市天铭机械有限公司,1-1.5万/月
品质经理（9-12K）,晋升泰精密（深圳）有限公司,0.9-1.2万/月
